Plot,Unit,Treatment,PFT_simple,Mortality_frac_yr,Total_count,SE_plot,Timeframe
0040-00111,40,None,fir,0.0,1,0.0,2016-2020
0040-00111,40,None,other_hardwood,0.025996253574703254,10,0.05031942803210603,2016-2020
0040-00111,40,None,pine,0.0,1,0.0,2016-2020
0040-00111,40,None,psme,0.0,2,0.0,2016-2020
0040-00112,40,None,cedar,0.0,5,0.0,2016-2020
0040-00112,40,None,fir,0.0,2,0.0,2016-2020
0040-00112,40,None,psme,0.0,1,0.0,2016-2020
0040-00113,40,None,cedar,0.09639799639015523,3,0.17039700963937018,2016-2020
0040-00113,40,None,fir,0.09639799639015523,6,0.12048888100990816,2016-2020
0040-00113,40,None,oak,0.0,1,0.0,2016-2020
0040-00113,40,None,psme,0.0,6,0.0,2016-2020
0040-00114,40,None,cedar,0.09639799639015523,9,0.09837875938439763,2016-2020
0040-00114,40,None,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0040-00114,40,None,psme,0.0,2,0.0,2016-2020
0040-00115,40,None,cedar,0.0,1,0.0,2016-2020
0040-00115,40,None,fir,0.0,3,0.0,2016-2020
0040-00115,40,None,oak,0.0,4,0.0,2016-2020
0040-00115,40,None,other_hardwood,0.0,8,0.0,2016-2020
0040-00115,40,None,psme,0.0,2,0.0,2016-2020
0040-00116,40,None,cedar,0.0,5,0.0,2016-2020
0040-00116,40,None,oak,0.0,10,0.0,2016-2020
0040-00116,40,None,psme,0.0,3,0.0,2016-2020
0060-00021,60,Burn,cedar,0.0,3,0.0,2016-2020
0060-00021,60,Burn,oak,0.0,1,0.0,2016-2020
0060-00021,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00027,60,Burn,cedar,0.0,6,0.0,2016-2020
0060-00101,60,Burn,cedar,0.014187991649751708,18,0.027875409855181485,2016-2020
0060-00101,60,Burn,fir,0.044557207795633214,6,0.08423366610119928,2016-2020
0060-00101,60,Burn,psme,0.0,2,0.0,2016-2020
0060-00102,60,Burn,cedar,0.0,5,0.0,2016-2020
0060-00102,60,Burn,fir,0.0,1,0.0,2016-2020
0060-00102,60,Burn,oak,0.0,1,0.0,2016-2020
0060-00102,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00103,60,Burn,cedar,0.0,5,0.0,2016-2020
0060-00103,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00103,60,Burn,psme,0.0,3,0.0,2016-2020
0060-00104,60,Burn,cedar,0.0,3,0.0,2016-2020
0060-00104,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00104,60,Burn,pine,0.0,4,0.0,2016-2020
0060-00104,60,Burn,psme,0.0,4,0.0,2016-2020
0060-00105,60,Burn,cedar,0.0,8,0.0,2016-2020
0060-00105,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00105,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00106,60,Burn,cedar,0.0,6,0.0,2016-2020
0060-00106,60,Burn,fir,0.0,4,0.0,2016-2020
0060-00106,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00106,60,Burn,psme,0.0,1,0.0,2016-2020
0060-00107,60,Burn,cedar,0.06939514089790044,4,0.12706244067156608,2016-2020
0060-00107,60,Burn,fir,0.0,1,0.0,2016-2020
0060-00107,60,Burn,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0060-00108,60,Burn,cedar,0.0,1,0.0,2016-2020
0060-00109,60,Burn,cedar,0.0,2,0.0,2016-2020
0060-00109,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00109,60,Burn,pine,0.0,2,0.0,2016-2020
0060-00109,60,Burn,psme,0.0,2,0.0,2016-2020
0060-00111,60,Burn,cedar,0.0,4,0.0,2016-2020
0060-00111,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00111,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00112,60,Burn,cedar,0.0,3,0.0,2016-2020
0060-00112,60,Burn,fir,0.0,4,0.0,2016-2020
0060-00112,60,Burn,psme,0.0,1,0.0,2016-2020
0060-00113,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00113,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00113,60,Burn,psme,0.0,1,0.0,2016-2020
0060-00114,60,Burn,pine,0.0,2,0.0,2016-2020
0060-00114,60,Burn,psme,0.0,2,0.0,2016-2020
0060-00116,60,Burn,cedar,0.0,2,0.0,2016-2020
0060-00116,60,Burn,fir,0.0,4,0.0,2016-2020
0060-00116,60,Burn,psme,0.0,2,0.0,2016-2020
0060-00117,60,Burn,cedar,0.06939514089790044,4,0.12706244067156608,2016-2020
0060-00117,60,Burn,fir,0.0,2,0.0,2016-2020
0060-00117,60,Burn,pine,0.0,2,0.0,2016-2020
0060-00119,60,Burn,cedar,0.0,3,0.0,2016-2020
0060-00119,60,Burn,fir,0.08067728477508151,7,0.10293441774561532,2016-2020
0060-00119,60,Burn,pine,0.0,2,0.0,2016-2020
0060-00130,60,Burn,cedar,0.0,8,0.0,2016-2020
0060-00130,60,Burn,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0060-00130,60,Burn,oak,0.0,1,0.0,2016-2020
0060-00130,60,Burn,pine,0.0,1,0.0,2016-2020
0060-00130,60,Burn,psme,0.0,1,0.0,2016-2020
0180-00004,180,Burn+Thin,oak,0.0,1,0.0,2016-2020
0180-00004,180,Burn+Thin,pine,0.0,2,0.0,2016-2020
0180-00004,180,Burn+Thin,psme,0.0,1,0.0,2016-2020
0180-00008,180,Burn+Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0180-00010,180,Burn+Thin,pine,0.24016431434840746,3,0.24663428827717554,2016-2020
0180-00013,180,Burn+Thin,psme,0.0,1,0.0,2016-2020
0180-00018,180,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0180-00018,180,Burn+Thin,pine,0.0,2,0.0,2016-2020
0180-00101,180,Burn+Thin,pine,0.0,4,0.0,2016-2020
0180-00101,180,Burn+Thin,psme,0.0,2,0.0,2016-2020
0180-00102,180,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0180-00102,180,Burn+Thin,fir,0.0,1,0.0,2016-2020
0180-00102,180,Burn+Thin,pine,0.2928932188134524,4,0.22754493028111367,2016-2020
0180-00107,180,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0180-00107,180,Burn+Thin,fir,0.0,1,0.0,2016-2020
0180-00107,180,Burn+Thin,pine,0.0,3,0.0,2016-2020
0180-00108,180,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0180-00108,180,Burn+Thin,fir,0.0,1,0.0,2016-2020
0180-00108,180,Burn+Thin,pine,0.0,4,0.0,2016-2020
0180-00109,180,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0180-00109,180,Burn+Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0180-00109,180,Burn+Thin,pine,0.0,3,0.0,2016-2020
0180-00110,180,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0180-00110,180,Burn+Thin,fir,0.0,1,0.0,2016-2020
0180-00110,180,Burn+Thin,psme,0.0,3,0.0,2016-2020
0180-00111,180,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0180-00111,180,Burn+Thin,fir,0.24016431434840746,3,0.24663428827717554,2016-2020
0180-00111,180,Burn+Thin,pine,0.0,3,0.0,2016-2020
0180-00114,180,Burn+Thin,fir,0.0,1,0.0,2016-2020
0180-00114,180,Burn+Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0180-00117,180,Burn+Thin,cedar,0.24016431434840746,3,0.24663428827717554,2016-2020
0180-00120,180,Burn+Thin,pine,0.0,1,0.0,2016-2020
0180-00120,180,Burn+Thin,psme,0.0,1,0.0,2016-2020
0180-00121,180,Burn+Thin,fir,0.0,3,0.0,2016-2020
0180-00121,180,Burn+Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0180-00121,180,Burn+Thin,psme,0.0,1,0.0,2016-2020
0190-00010,190,Thin,cedar,0.0,1,0.0,2016-2020
0190-00010,190,Thin,pine,0.0,1,0.0,2016-2020
0190-00010,190,Thin,psme,0.0,3,0.0,2016-2020
0190-00024,190,Thin,cedar,0.0,1,0.0,2016-2020
0190-00024,190,Thin,oak,0.09639799639015523,3,0.17039700963937018,2016-2020
0190-00024,190,Thin,psme,0.11988826320660662,5,0.1452687630235145,2016-2020
0190-00025,190,Thin,cedar,0.0,2,0.0,2016-2020
0190-00025,190,Thin,oak,0.0,1,0.0,2016-2020
0190-00026,190,Thin,cedar,0.0,2,0.0,2016-2020
0190-00026,190,Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0190-00026,190,Thin,pine,0.0,1,0.0,2016-2020
0190-00026,190,Thin,psme,0.0,1,0.0,2016-2020
0190-00027,190,Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0190-00027,190,Thin,psme,0.0,2,0.0,2016-2020
0190-00102,190,Thin,cedar,0.05425839099682417,5,0.10130589124355989,2016-2020
0190-00102,190,Thin,fir,0.0,1,0.0,2016-2020
0190-00102,190,Thin,pine,0.0,1,0.0,2016-2020
0190-00102,190,Thin,psme,0.0,3,0.0,2016-2020
0190-00104,190,Thin,oak,0.0,2,0.0,2016-2020
0190-00104,190,Thin,pine,0.0,2,0.0,2016-2020
0190-00106,190,Thin,cedar,0.0,3,0.0,2016-2020
0190-00106,190,Thin,fir,0.0,1,0.0,2016-2020
0190-00106,190,Thin,psme,0.1591035847462855,2,0.25864032368055745,2016-2020
0190-00108,190,Thin,cedar,0.0,4,0.0,2016-2020
0190-00108,190,Thin,fir,0.0,1,0.0,2016-2020
0190-00108,190,Thin,psme,0.0,1,0.0,2016-2020
0190-00110,190,Thin,cedar,0.06939514089790044,4,0.12706244067156608,2016-2020
0190-00110,190,Thin,oak,0.0,1,0.0,2016-2020
0190-00110,190,Thin,pine,0.0,1,0.0,2016-2020
0190-00110,190,Thin,psme,0.0,1,0.0,2016-2020
0190-00111,190,Thin,cedar,0.2928932188134524,4,0.22754493028111367,2016-2020
0190-00111,190,Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0190-00111,190,Thin,oak,0.0,1,0.0,2016-2020
0190-00111,190,Thin,pine,0.0,2,0.0,2016-2020
0190-00111,190,Thin,psme,0.0,2,0.0,2016-2020
0190-00113,190,Thin,cedar,0.24016431434840746,6,0.17439677771390866,2016-2020
0190-00113,190,Thin,fir,0.0,2,0.0,2016-2020
0190-00113,190,Thin,other_hardwood,0.0,9,0.0,2016-2020
0190-00113,190,Thin,pine,0.0,1,0.0,2016-2020
0190-00113,190,Thin,psme,0.0,1,0.0,2016-2020
0190-00114,190,Thin,cedar,0.08530878077130555,10,0.08833526628398132,2016-2020
0190-00114,190,Thin,fir,0.0,3,0.0,2016-2020
0190-00114,190,Thin,oak,0.0,3,0.0,2016-2020
0190-00114,190,Thin,other_hardwood,0.0,2,0.0,2016-2020
0190-00116,190,Thin,cedar,0.19089328842977882,7,0.14854198101270136,2016-2020
0190-00116,190,Thin,fir,0.0,7,0.0,2016-2020
0190-00116,190,Thin,oak,0.0,2,0.0,2016-2020
0190-00116,190,Thin,other_hardwood,0.09639799639015523,3,0.17039700963937018,2016-2020
0190-00116,190,Thin,psme,0.0,3,0.0,2016-2020
0240-00003,240,None,cedar,0.0,6,0.0,2016-2020
0240-00003,240,None,fir,0.0,1,0.0,2016-2020
0240-00003,240,None,pine,0.0,1,0.0,2016-2020
0240-00003,240,None,psme,0.0,1,0.0,2016-2020
0240-00005,240,None,cedar,0.0,13,0.0,2016-2020
0240-00005,240,None,fir,0.0,2,0.0,2016-2020
0240-00005,240,None,oak,0.0,3,0.0,2016-2020
0240-00005,240,None,pine,0.0,1,0.0,2016-2020
0240-00007,240,None,cedar,0.0,11,0.0,2016-2020
0240-00007,240,None,fir,0.0,7,0.0,2016-2020
0240-00007,240,None,oak,0.0,1,0.0,2016-2020
0240-00007,240,None,pine,0.0,1,0.0,2016-2020
0240-00009,240,None,cedar,0.029016456585353123,9,0.05595087312652397,2016-2020
0240-00009,240,None,fir,0.032831789866165306,8,0.06300184862401784,2016-2020
0240-00009,240,None,oak,0.0,2,0.0,2016-2020
0240-00009,240,None,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0240-00009,240,None,psme,0.0,4,0.0,2016-2020
0240-00022,240,None,cedar,0.030806295610766865,51,0.024195797626337605,2016-2020
0240-00022,240,None,fir,0.0,3,0.0,2016-2020
0240-00022,240,None,oak,0.0,4,0.0,2016-2020
0240-00026,240,None,cedar,0.0,11,0.0,2016-2020
0240-00026,240,None,pine,0.0,1,0.0,2016-2020
0240-00026,240,None,psme,0.0,5,0.0,2016-2020
0240-00101,240,None,cedar,0.0,2,0.0,2016-2020
0240-00101,240,None,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0240-00101,240,None,oak,0.0,3,0.0,2016-2020
0240-00101,240,None,other_hardwood,0.0,1,0.0,2016-2020
0240-00101,240,None,psme,0.0,12,0.0,2016-2020
0240-00102,240,None,cedar,0.0,8,0.0,2016-2020
0240-00102,240,None,pine,0.0,3,0.0,2016-2020
0240-00102,240,None,psme,0.0,6,0.0,2016-2020
0240-00104,240,None,fir,0.0,7,0.0,2016-2020
0240-00105,240,None,cedar,0.037804541804238534,7,0.07208661300646814,2016-2020
0240-00105,240,None,fir,0.11086029498053862,8,0.11100128939418147,2016-2020
0240-00105,240,None,oak,0.0,1,0.0,2016-2020
0240-00105,240,None,pine,0.037804541804238534,7,0.07208661300646814,2016-2020
0240-00105,240,None,psme,0.0,1,0.0,2016-2020
0240-00106,240,None,cedar,0.029016456585353123,9,0.05595087312652397,2016-2020
0240-00106,240,None,fir,0.0,11,0.0,2016-2020
0240-00107,240,None,cedar,0.0,2,0.0,2016-2020
0240-00107,240,None,fir,0.029016456585353123,9,0.05595087312652397,2016-2020
0240-00107,240,None,pine,0.0,2,0.0,2016-2020
0240-00109,240,None,cedar,0.05425839099682417,25,0.045305371868360124,2016-2020
0240-00109,240,None,oak,0.0,6,0.0,2016-2020
0240-00109,240,None,pine,0.0,3,0.0,2016-2020
0240-00110,240,None,cedar,0.0,12,0.0,2016-2020
0240-00110,240,None,fir,0.11988826320660662,5,0.1452687630235145,2016-2020
0240-00110,240,None,oak,0.0,1,0.0,2016-2020
0240-00112,240,None,cedar,0.0,6,0.0,2016-2020
0240-00112,240,None,fir,0.0,3,0.0,2016-2020
0240-00112,240,None,oak,0.0,1,0.0,2016-2020
0240-00112,240,None,psme,0.0,1,0.0,2016-2020
0240-00113,240,None,cedar,0.05058553894202911,16,0.05478745419344056,2016-2020
0240-00113,240,None,fir,0.06939514089790044,4,0.12706244067156608,2016-2020
0240-00113,240,None,oak,0.0,1,0.0,2016-2020
0240-00113,240,None,pine,0.0,2,0.0,2016-2020
0240-00113,240,None,psme,0.0,7,0.0,2016-2020
0240-00114,240,None,cedar,0.019811792138610285,13,0.038649594515602896,2016-2020
0240-00114,240,None,fir,0.044557207795633214,6,0.08423366610119928,2016-2020
0240-00114,240,None,oak,0.0,1,0.0,2016-2020
0240-00114,240,None,pine,0.05425839099682417,5,0.10130589124355989,2016-2020
0240-00114,240,None,psme,0.0,2,0.0,2016-2020
0240-00115,240,None,cedar,0.0,11,0.0,2016-2020
0240-00115,240,None,fir,0.037804541804238534,7,0.07208661300646814,2016-2020
0240-00115,240,None,pine,0.06939514089790044,4,0.12706244067156608,2016-2020
0240-00115,240,None,psme,0.0,6,0.0,2016-2020
0340-00006,340,Burn,cedar,0.0,1,0.0,2016-2020
0340-00006,340,Burn,fir,0.0,3,0.0,2016-2020
0340-00006,340,Burn,other_hardwood,0.0,1,0.0,2016-2020
0340-00006,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00013,340,Burn,cedar,0.032831789866165306,8,0.06300184862401784,2016-2020
0340-00013,340,Burn,fir,0.0,3,0.0,2016-2020
0340-00013,340,Burn,other_hardwood,0.19089328842977882,7,0.14854198101270136,2016-2020
0340-00013,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00024,340,Burn,cedar,0.0,3,0.0,2016-2020
0340-00024,340,Burn,fir,0.0,8,0.0,2016-2020
0340-00024,340,Burn,oak,0.09639799639015523,3,0.17039700963937018,2016-2020
0340-00024,340,Burn,psme,0.0,5,0.0,2016-2020
0340-00025,340,Burn,cedar,0.11988826320660662,5,0.1452687630235145,2016-2020
0340-00025,340,Burn,fir,0.0,3,0.0,2016-2020
0340-00025,340,Burn,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0340-00026,340,Burn,cedar,0.0,1,0.0,2016-2020
0340-00026,340,Burn,fir,0.0,5,0.0,2016-2020
0340-00026,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00103,340,Burn,cedar,0.0,4,0.0,2016-2020
0340-00103,340,Burn,fir,0.06939514089790044,4,0.12706244067156608,2016-2020
0340-00103,340,Burn,oak,0.1591035847462855,2,0.25864032368055745,2016-2020
0340-00104,340,Burn,cedar,0.0,4,0.0,2016-2020
0340-00104,340,Burn,fir,0.0,5,0.0,2016-2020
0340-00104,340,Burn,psme,0.0,2,0.0,2016-2020
0340-00108,340,Burn,cedar,0.0,15,0.0,2016-2020
0340-00108,340,Burn,fir,0.0,6,0.0,2016-2020
0340-00108,340,Burn,oak,0.1591035847462855,2,0.25864032368055745,2016-2020
0340-00108,340,Burn,other_hardwood,0.05425839099682417,5,0.10130589124355989,2016-2020
0340-00109,340,Burn,cedar,0.0,5,0.0,2016-2020
0340-00109,340,Burn,fir,0.05425839099682417,10,0.07163408267246808,2016-2020
0340-00109,340,Burn,oak,0.0,1,0.0,2016-2020
0340-00109,340,Burn,pine,0.0,1,0.0,2016-2020
0340-00109,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00111,340,Burn,cedar,0.0,5,0.0,2016-2020
0340-00111,340,Burn,fir,0.0,1,0.0,2016-2020
0340-00112,340,Burn,fir,0.0,2,0.0,2016-2020
0340-00112,340,Burn,other_hardwood,0.0,2,0.0,2016-2020
0340-00112,340,Burn,pine,0.0,2,0.0,2016-2020
0340-00112,340,Burn,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0340-00113,340,Burn,other_hardwood,0.0,2,0.0,2016-2020
0340-00113,340,Burn,pine,0.0,1,0.0,2016-2020
0340-00114,340,Burn,cedar,0.0,3,0.0,2016-2020
0340-00114,340,Burn,psme,0.0,4,0.0,2016-2020
0340-00115,340,Burn,fir,0.05425839099682417,5,0.10130589124355989,2016-2020
0340-00115,340,Burn,pine,0.0,1,0.0,2016-2020
0340-00116,340,Burn,cedar,0.0,2,0.0,2016-2020
0340-00116,340,Burn,fir,0.0,4,0.0,2016-2020
0340-00116,340,Burn,other_hardwood,0.331259695023578,5,0.21048834147119128,2016-2020
0340-00116,340,Burn,psme,0.0,2,0.0,2016-2020
0340-00117,340,Burn,cedar,0.0,2,0.0,2016-2020
0340-00117,340,Burn,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0340-00117,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00121,340,Burn,cedar,0.0,2,0.0,2016-2020
0340-00121,340,Burn,fir,0.05425839099682417,5,0.10130589124355989,2016-2020
0340-00121,340,Burn,other_hardwood,0.0,1,0.0,2016-2020
0340-00121,340,Burn,pine,0.0,2,0.0,2016-2020
0340-00121,340,Burn,psme,0.0,1,0.0,2016-2020
0340-00122,340,Burn,fir,0.032831789866165306,8,0.06300184862401784,2016-2020
0340-00123,340,Burn,cedar,0.0,2,0.0,2016-2020
0340-00123,340,Burn,fir,0.05425839099682417,5,0.10130589124355989,2016-2020
0340-00123,340,Burn,pine,0.09639799639015523,3,0.17039700963937018,2016-2020
0340-00124,340,Burn,pine,0.0,1,0.0,2016-2020
0350-00002,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00002,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00002,350,Thin,pine,0.0,2,0.0,2016-2020
0350-00002,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00003,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00003,350,Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0350-00003,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00005,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00005,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00005,350,Thin,pine,0.0,1,0.0,2016-2020
0350-00005,350,Thin,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0350-00101,350,Thin,cedar,0.09639799639015523,3,0.17039700963937018,2016-2020
0350-00101,350,Thin,fir,0.19089328842977882,7,0.14854198101270136,2016-2020
0350-00101,350,Thin,oak,0.331259695023578,5,0.21048834147119128,2016-2020
0350-00102,350,Thin,cedar,0.0,3,0.0,2016-2020
0350-00102,350,Thin,fir,0.24016431434840746,3,0.24663428827717554,2016-2020
0350-00102,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00103,350,Thin,cedar,0.0,12,0.0,2016-2020
0350-00103,350,Thin,fir,0.0,6,0.0,2016-2020
0350-00103,350,Thin,oak,0.05425839099682417,5,0.10130589124355989,2016-2020
0350-00105,350,Thin,cedar,0.0,5,0.0,2016-2020
0350-00105,350,Thin,fir,0.0,3,0.0,2016-2020
0350-00105,350,Thin,oak,0.0,2,0.0,2016-2020
0350-00106,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00106,350,Thin,fir,0.0,3,0.0,2016-2020
0350-00106,350,Thin,pine,0.0,1,0.0,2016-2020
0350-00109,350,Thin,cedar,0.037804541804238534,7,0.07208661300646814,2016-2020
0350-00109,350,Thin,fir,0.0,2,0.0,2016-2020
0350-00109,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00110,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00110,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00110,350,Thin,oak,0.0,1,0.0,2016-2020
0350-00110,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00111,350,Thin,cedar,0.24016431434840746,3,0.24663428827717554,2016-2020
0350-00111,350,Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0350-00111,350,Thin,oak,0.0,1,0.0,2016-2020
0350-00111,350,Thin,pine,0.0,3,0.0,2016-2020
0350-00112,350,Thin,cedar,0.0,1,0.0,2016-2020
0350-00112,350,Thin,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0350-00112,350,Thin,psme,0.0,3,0.0,2016-2020
0350-00113,350,Thin,fir,0.2928932188134524,4,0.22754493028111367,2016-2020
0350-00113,350,Thin,pine,0.0,1,0.0,2016-2020
0350-00113,350,Thin,psme,0.0,1,0.0,2016-2020
0350-00115,350,Thin,cedar,0.1591035847462855,2,0.25864032368055745,2016-2020
0350-00115,350,Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0350-00115,350,Thin,psme,0.24016431434840746,3,0.24663428827717554,2016-2020
0350-00116,350,Thin,cedar,0.0,2,0.0,2016-2020
0350-00116,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00116,350,Thin,oak,0.0,1,0.0,2016-2020
0350-00116,350,Thin,pine,0.0,2,0.0,2016-2020
0350-00117,350,Thin,cedar,0.0,4,0.0,2016-2020
0350-00117,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00117,350,Thin,pine,0.0,1,0.0,2016-2020
0350-00117,350,Thin,psme,0.0,2,0.0,2016-2020
0350-00119,350,Thin,cedar,0.0,7,0.0,2016-2020
0350-00119,350,Thin,fir,0.0,1,0.0,2016-2020
0350-00119,350,Thin,oak,0.0,3,0.0,2016-2020
0350-00119,350,Thin,pine,0.0,1,0.0,2016-2020
0380-00002,380,Burn+Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0380-00002,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00004,380,Burn+Thin,fir,0.0,2,0.0,2016-2020
0380-00004,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00004,380,Burn+Thin,psme,0.0,3,0.0,2016-2020
0380-00006,380,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0380-00006,380,Burn+Thin,fir,0.0,1,0.0,2016-2020
0380-00006,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00006,380,Burn+Thin,psme,0.0,2,0.0,2016-2020
0380-00010,380,Burn+Thin,fir,0.0,1,0.0,2016-2020
0380-00010,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00010,380,Burn+Thin,psme,0.0,1,0.0,2016-2020
0380-00015,380,Burn+Thin,oak,0.24016431434840746,3,0.24663428827717554,2016-2020
0380-00015,380,Burn+Thin,pine,0.0,2,0.0,2016-2020
0380-00102,380,Burn+Thin,cedar,0.0,8,0.0,2016-2020
0380-00102,380,Burn+Thin,pine,0.0,2,0.0,2016-2020
0380-00102,380,Burn+Thin,psme,0.0,2,0.0,2016-2020
0380-00103,380,Burn+Thin,cedar,0.0,4,0.0,2016-2020
0380-00103,380,Burn+Thin,oak,0.0,1,0.0,2016-2020
0380-00103,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00103,380,Burn+Thin,psme,0.0,1,0.0,2016-2020
0380-00104,380,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0380-00104,380,Burn+Thin,oak,0.0,1,0.0,2016-2020
0380-00104,380,Burn+Thin,psme,0.0,3,0.0,2016-2020
0380-00107,380,Burn+Thin,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0380-00107,380,Burn+Thin,oak,0.0,1,0.0,2016-2020
0380-00107,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00107,380,Burn+Thin,psme,0.24016431434840746,3,0.24663428827717554,2016-2020
0380-00110,380,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0380-00110,380,Burn+Thin,pine,0.24016431434840746,3,0.24663428827717554,2016-2020
0380-00112,380,Burn+Thin,cedar,0.09639799639015523,3,0.17039700963937018,2016-2020
0380-00112,380,Burn+Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0380-00112,380,Burn+Thin,psme,0.0,3,0.0,2016-2020
0380-00113,380,Burn+Thin,cedar,0.331259695023578,5,0.21048834147119128,2016-2020
0380-00113,380,Burn+Thin,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0380-00113,380,Burn+Thin,pine,0.0,3,0.0,2016-2020
0380-00114,380,Burn+Thin,pine,0.0,2,0.0,2016-2020
0380-00117,380,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0380-00117,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00117,380,Burn+Thin,psme,0.0,1,0.0,2016-2020
0380-00118,380,Burn+Thin,fir,0.0,2,0.0,2016-2020
0380-00118,380,Burn+Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0380-00119,380,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0380-00119,380,Burn+Thin,pine,0.0,2,0.0,2016-2020
0380-00120,380,Burn+Thin,fir,0.0,1,0.0,2016-2020
0380-00120,380,Burn+Thin,oak,0.0,1,0.0,2016-2020
0380-00120,380,Burn+Thin,pine,0.0,2,0.0,2016-2020
0380-00120,380,Burn+Thin,psme,0.0,3,0.0,2016-2020
0380-00125,380,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0380-00125,380,Burn+Thin,other_hardwood,0.0,1,0.0,2016-2020
0380-00125,380,Burn+Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0380-00125,380,Burn+Thin,psme,0.1591035847462855,2,0.25864032368055745,2016-2020
0380-00126,380,Burn+Thin,pine,0.0,1,0.0,2016-2020
0380-00127,380,Burn+Thin,fir,0.0,2,0.0,2016-2020
0400-00002,400,Burn,cedar,0.0,4,0.0,2016-2020
0400-00002,400,Burn,fir,0.0,1,0.0,2016-2020
